188322;Toulouse;Ecole Primaire Publique Littre (0312155z);E;Enseignant classepréélémentaire;Sans spécialité;1;4
1058;Toulouse;Ecole Maternelle Publique Michoun (0312229e);E;Enseignant classepréélémentaire;Sans spécialité;0;4
1059;Toulouse;Ecole Maternelle Publique Le Bearnais(0312232h);E;Enseignant classepréélémentaire;Sans spécialité;0;1
1060;Toulouse;Ecole Maternelle Publique Montaudran(0312295b);E;Enseignant classepréélémentaire;Sans spécialité;0;4
1061;Toulouse;Ecole Maternelle Publique Gaston Dupouy(0312318b);E;Enseignant classepréélémentaire;Sans spécialité;0;2
1062;Toulouse;Ecole Maternelle Publique Amouroux(0312573d);E;Enseignant classepréélémentaire;Sans spécialité;0;3
1063;Toulouse;Ecole Maternelle Publique Le Pastel (0312595c) E;E;Enseignant classepréélémentaire;Sans spécialité;0;2
1064;Toulouse;Ecole Maternelle Publique Reille (0312624j);E;Enseignant classepréélémentaire;Sans spécialité;0;2
1065;Toulouse;Ecole Maternelle Publique La Maourine(0312674n);E;Enseignant classepréélémentaire;Sans spécialité;0;3
1066;Toulouse;Ecole Maternelle Publique Les Tibaous(0312681w);E;Enseignant classepréélémentaire;Sans spécialité;0;5
1067;Toulouse;Ecole Maternelle Publique Fleurance(0312682x);E;Enseignant classepréélémentaire;Sans spécialité;0;6
1068;Toulouse;Ecole Maternelle Publique Borderouge(0312708a);E;Enseignant classepréélémentaire;Sans spécialité;1;5
1855;Toulouse;Ecole Primaire Publique Olympe De Gouges(0312722r);E;Enseignant classepréélémentaire;Sans spécialité;0;5
1856;Toulouse;Ecole Primaire Publique Jean-Pierre Vernant(0312769s);E;Enseignant classepréélémentaire;Sans spécialité;1;2
1069;Toulouse;Ecole Maternelle Publique Jean Zay (0312792s);E;Enseignant classepréélémentaire;Sans spécialité;1;5
1857;Toulouse;Ecole Primaire Publique Ponts Jumeaux(0312852g);E;Enseignant classepréélémentaire;Sans spécialité;0;4
1858;Toulouse;Ecole Primaire Publique Guilhermy (0312870b);E;Enseignant classepréélémentaire;Sans spécialité;0;6
141940;Toulouse;Ecole Primaire Niboul (0312871c);E;Enseignant classepréélémentaire;Sans spécialité;0;5
1859;Toulouse;Ecole Primaire Genevieve De Gaulle Anthonioz(0312921g);E;Enseignant classepréélémentaire;Sans spécialité;0;7
1071;Toulouse;Ecole Maternelle Publique Lucie Aubrac(0312941d);E;Enseignant classepréélémentaire;Sans spécialité;0;5
1860;Toulouse;Ecole Primaire Publique Germaine Tillion(0312943f);E;Enseignant classepréélémentaire;Sans spécialité;0;4
1072;Toulouse;Ecole Maternelle Publique Jules-Geraud Saliege(0312963c);E;Enseignant classepréélémentaire;Sans spécialité;0;9
1861;Toulouse;Ecole Primaire Georges Mailhos (0312975r);E;Enseignant classepréélémentaire;Sans spécialité;1;5
1862;Toulouse;Ecole Primaire Josephine Baker (0312977t);E;Enseignant classepréélémentaire;Sans spécialité;0;8
1863;Toulouse;Ecole Primaire Canto Laouzetto (0313018m);E;Enseignant classepréélémentaire;Sans spécialité;1;5
1864;Toulouse;Ecole Primaire Fenelon (0313046t);E;Enseignant classepréélémentaire;Sans spécialité;1;4
168862;Toulouse;Ecole Primaire Publique Emilie Du Chatelet(0313131k);E;Enseignant classepréélémentaire;Sans spécialité;1;3
188053;Toulouse;Ecole Primaire Publique Marie De Gournay(0313234x);E;Enseignant classepréélémentaire;Sans spécialité;1;0
188055;Toulouse;Ecole Maternelle Publique Marie Marvingt(0313235y);E;Enseignant classepréélémentaire;Sans spécialité;1;5
