code;city;school_name;type;nature;specialization;num_vacant;num_potential;address;latitude;longitude;school_type
1065;Toulouse;Ecole Maternelle Publique La Maourine(0312674n);E;Enseignant classepréélémentaire;Sans spécialité;0;3;11 avenue M Bourgès Maunoury 31200 TOULOUSE, 31200 Toulouse;43.62989813841451;1.4486195145544296;Ecole
1066;Toulouse;Ecole Maternelle Publique Les Tibaous(0312681w);E;Enseignant classepréélémentaire;Sans spécialité;0;5;5 rue Albert Carovis 31100 TOULOUSE, 31100 Toulouse;43.55029726098677;1.3843295671733236;Ecole
1067;Toulouse;Ecole Maternelle Publique Fleurance(0312682x);E;Enseignant classepréélémentaire;Sans spécialité;0;6;10 place Raymond Grimaud 31300 TOULOUSE, 31300 Toulouse;43.601092998142526;1.3697301961468251;Ecole
1068;Toulouse;Ecole Maternelle Publique Borderouge(0312708a);E;Enseignant classepréélémentaire;Sans spécialité;1;5;4 rue Antoine Pastre 31200 TOULOUSE, 31200 Toulouse;43.64162779390806;1.454909737206173;Ecole
1855;Toulouse;Ecole Primaire Publique Olympe De Gouges(0312722r);E;Enseignant classepréélémentaire;Sans spécialité;0;5;12 rue Virginia Woolf 31200 TOULOUSE, 31200 Toulouse;43.654516093000474;1.4396497623937492;Ecole
1856;Toulouse;Ecole Primaire Publique Jean-Pierre Vernant(0312769s);E;Enseignant classepréélémentaire;Sans spécialité;1;2;1 rue René Goscinny 31400 TOULOUSE, 31400 Toulouse;43.55028201674248;1.457769543098067;Ecole
1069;Toulouse;Ecole Maternelle Publique Jean Zay (0312792s);E;Enseignant classepréélémentaire;Sans spécialité;1;5;5-7 rue des Bouquetins 31200 TOULOUSE, 31200 Toulouse;43.64120377966383;1.4475093592492014;Ecole
1857;Toulouse;Ecole Primaire Publique Ponts Jumeaux(0312852g);E;Enseignant classepréélémentaire;Sans spécialité;0;4;1 rue Henri Docquiert 31200 TOULOUSE, 31200 Toulouse;43.6147882497205;1.421890375737284;Ecole
1858;Toulouse;Ecole Primaire Publique Guilhermy (0312870b);E;Enseignant classepréélémentaire;Sans spécialité;0;6;7 rue de las Brugues 31100 TOULOUSE, 31100 Toulouse;43.56728428376914;1.372159383262392;Ecole
141940;Toulouse;Ecole Primaire Niboul (0312871c);E;Enseignant classepréélémentaire;Sans spécialité;0;5;9 rue Arria Ly 31200 TOULOUSE, 31200 Toulouse;43.6400257262731;1.4500320483205769;Ecole
1859;Toulouse;Ecole Primaire Genevieve De Gaulle Anthonioz(0312921g);E;Enseignant classepréélémentaire;Sans spécialité;0;7;7 rue Marie de Gournay 31300 TOULOUSE, 31300 Toulouse;43.600507097619634;1.4061176505136046;Ecole
1071;Toulouse;Ecole Maternelle Publique Lucie Aubrac(0312941d);E;Enseignant classepréélémentaire;Sans spécialité;0;5;29 route de Launaguet 31200 TOULOUSE, 31200 Toulouse;43.62893638226729;1.4375196495893658;Ecole
1860;Toulouse;Ecole Primaire Publique Germaine Tillion(0312943f);E;Enseignant classepréélémentaire;Sans spécialité;0;4;2 rue Césaria EVORA 31000 TOULOUSE, 31000 Toulouse;43.584304661071585;1.3917188963576546;Ecole
1072;Toulouse;Ecole Maternelle Publique Jules-Geraud Saliege(0312963c);E;Enseignant classepréélémentaire;Sans spécialité;0;9;7 impasse Jean Alphand 31200 TOULOUSE, 31200 Toulouse;43.654874890405274;1.43387000786061;Ecole
1861;Toulouse;Ecole Primaire Georges Mailhos (0312975r);E;Enseignant classepréélémentaire;Sans spécialité;1;5;Quartier malepère 31400 TOULOUSE, 31400 Toulouse;43.56287570701777;1.504629229891012;Ecole
1862;Toulouse;Ecole Primaire Josephine Baker (0312977t);E;Enseignant classepréélémentaire;Sans spécialité;0;8;17 chemin Dortis 31200 TOULOUSE, 31200 Toulouse;43.6669884007469;1.4354197491489133;Ecole
1863;Toulouse;Ecole Primaire Canto Laouzetto (0313018m);E;Enseignant classepréélémentaire;Sans spécialité;1;5;111 chemin de Canto Laouzeto 31100 TOULOUSE, 31100 Toulouse;43.55987045373459;1.3881909166897084;Ecole
1864;Toulouse;Ecole Primaire Fenelon (0313046t);E;Enseignant classepréélémentaire;Sans spécialité;1;4;34 rue Fénélon 31200 TOULOUSE, 31200 Toulouse;43.64951810287924;1.4531602242534822;Ecole
168862;Toulouse;Ecole Primaire Publique Emilie Du Chatelet(0313131k);E;Enseignant classepréélémentaire;Sans spécialité;1;3;1 avenue Maxwell 31100 TOULOUSE, 31100 Toulouse;43.59099986523695;1.3681014903089366;Ecole
188053;Toulouse;Ecole Primaire Publique Marie De Gournay(0313234x);E;Enseignant classepréélémentaire;Sans spécialité;1;0;Rue Gertrude Bell 31400 TOULOUSE, 31400 Toulouse;;;Ecole
188055;Toulouse;Ecole Maternelle Publique Marie Marvingt(0313235y);E;Enseignant classepréélémentaire;Sans spécialité;1;5;Esplanade Pierre Garrigues 31400 TOULOUSE, 31400 Toulouse;;;Ecole
